#reference_name	reference_start	reference_end	reference_length	strand	query_name	query_start	query_end	query_length	perID_by_matches	perID_by_events	perID_by_all	matches	mismatches	deletion_events	insertion_events	deletions	insertions
chr1	138910301	138922851	248387328	+	chr1_RagTag	133715553	133728571	244099130	99.26693	99.259026	95.698265	12458	92	0	1	0	468
chr1	131283698	131295756	248387328	+	chr1_RagTag	131094745	131107271	244099130	99.585335	99.57708	95.8646	12008	50	0	1	0	468
chr1	130063851	130076881	248387328	+	chr1_RagTag	130921654	130934237	244099130	98.92319	98.88375	94.84552	12402	135	3	2	493	46
chr1	139257739	139270171	248387328	+	chr1_RagTag	135221226	135233167	244099130	99.36354	99.3469	95.439186	11865	76	2	0	491	0
chr1	133935206	133948713	248387328	+	chr1_RagTag	133585898	133598360	244099130	99.03269	98.95842	84.96816	11876	116	6	3	1515	470
chr1	135419701	135430787	248387328	+	chr1_RagTag	135515106	135526192	244099130	99.92783	99.92783	99.92783	11078	8	0	0	0	0
chr1	123054947	123071913	248387328	+	chr1_RagTag	123974172	123986083	244099130	98.21444	98.12353	68.57798	11661	212	7	4	5093	38
chr1	130067340	130079274	248387328	+	chr1_RagTag	133803609	133815519	244099130	97.87197	97.79489	89.947685	11176	243	7	2	515	491
chr1	138776760	138787958	248387328	+	chr1_RagTag	130954426	130965169	244099130	99.412315	99.3845	94.97371	10657	63	2	1	478	23
chr1	133895472	133905844	248387328	+	chr1_RagTag	133086645	133097017	244099130	99.826454	99.826454	99.826454	10354	18	0	0	0	0
chr1	133485662	133498460	248387328	+	chr1_RagTag	133254832	133267424	244099130	97.64577	97.5059	85.4716	11572	279	4	13	947	741
chr1	131416000	131426972	248387328	+	chr1_RagTag	130979959	130990460	244099130	99.44767	99.428734	95.178635	10443	58	2	0	471	0
chr1	130642555	130653097	248387328	+	chr1_RagTag	133758286	133768836	244099130	99.022865	99.00408	98.92901	10438	103	1	1	1	9
chr10	41731165	41882663	134758134	+	chr10_RagTag	39681750	39832906	134171490	91.23319	90.928375	82.56658	131176	12605	239	243	7717	7375
chr10	41759806	41882663	134758134	+	chr10_RagTag	39832239	39949680	134171490	91.47066	91.164215	83.30286	104765	9769	191	194	8323	2907
chr10	41767078	41882663	134758134	+	chr10_RagTag	40450560	40556318	134171490	92.19863	91.88554	81.55486	95787	8105	184	170	11693	1866
chr10	41767078	41882663	134758134	+	chr10_RagTag	40229556	40339054	134171490	91.79282	91.48486	83.09294	98166	8777	178	182	8642	2555
chr10	41767078	41882663	134758134	+	chr10_RagTag	40576845	40681128	134171490	92.211006	91.883064	81.42787	95076	8031	198	170	12478	1176
chr10	41767078	41882663	134758134	+	chr10_RagTag	40484506	40592978	134171490	91.819984	91.50481	82.82568	97567	8692	187	179	9326	2213
chr10	41766207	41881598	134758134	+	chr10_RagTag	40890286	40997877	134171490	91.94829	91.638596	81.89866	96588	8458	179	176	10345	2545
chr10	41767078	41882663	134758134	+	chr10_RagTag	40337854	40449044	134171490	91.6209	91.3095	82.74114	98596	9017	181	186	7972	3577
chr10	41767078	41882663	134758134	+	chr10_RagTag	40051674	40158798	134171490	91.83103	91.52321	82.28884	96654	8598	179	175	10333	1872
chr10	41766966	41882663	134758134	+	chr10_RagTag	40118104	40228040	134171490	91.60101	91.28986	83.18153	98363	9019	181	185	8315	2554
chr10	41771827	41882663	134758134	+	chr10_RagTag	40614863	40723098	134171490	91.79692	91.46355	82.51825	95198	8507	196	182	7131	4530
chr10	41769454	41882659	134758134	+	chr10_RagTag	41268544	41372912	134171490	91.810074	91.49143	81.78484	94109	8395	188	169	10701	1864
chr10	41771443	41882663	134758134	+	chr10_RagTag	40844963	40952783	134171490	91.598564	91.27812	83.197136	95497	8759	182	184	6964	3564
chr10	41771827	41882663	134758134	+	chr10_RagTag	39975640	40084108	134171490	91.16018	90.85632	84.12492	95947	9304	170	182	5585	3217
chr10	41804562	41879922	134758134	+	chr10_RagTag	41322306	41397678	134171490	91.726036	91.4258	83.58016	65918	5946	110	126	3496	3508
chr10	41759569	41842580	134758134	+	chr10_RagTag	40763560	40843128	134171490	90.81158	90.47316	81.15944	69677	7050	156	131	6284	2841
chr10	41771827	41849707	134758134	+	chr10_RagTag	40685332	40760704	134171490	91.40695	91.04676	82.16715	66313	6234	156	131	5333	2825
chr10	134723368	134758124	134758134	+	chr10_RagTag	134136968	134170958	134171490	99.69958	99.48567	97.28689	33850	102	48	25	804	38
chr10	41826496	41880518	134758134	+	chr10_RagTag	41038149	41088431	134171490	92.46007	92.1382	83.58555	45789	3734	90	83	4499	759
chr10	41834735	41879626	134758134	+	chr10_RagTag	41111887	41154384	134171490	91.80799	91.47057	83.978966	38328	3420	81	73	3143	749
chr10	41835253	41874979	134758134	+	chr10_RagTag	41600795	41638151	134171490	92.74256	92.42919	82.464096	33647	2633	60	63	3446	1076
chr10	42170458	42226234	134758134	+	chr10_RagTag	42210318	42249375	134171490	94.61071	93.828	55.053463	33004	1880	138	153	20892	4173
chr10	41834477	41872309	134758134	+	chr10_RagTag	41421480	41456599	134171490	92.86587	92.54289	82.79358	31931	2453	61	59	3448	735
chr10	41846270	41878176	134758134	+	chr10_RagTag	39612239	39644808	134171490	91.514015	91.18689	87.41509	28826	2673	57	56	407	1070
chr10	42778183	42805463	134758134	+	chr10_RagTag	42508194	42534651	134171490	94.225395	93.87289	75.858246	22583	1384	46	44	3313	2490
chr10	41834204	41882665	134758134	+	chr10_RagTag	41875127	41924979	134171490	86.43444	86.23716	82.74667	41562	6523	34	76	376	1767
chr10	42229587	42250991	134758134	+	chr10_RagTag	42254293	42279882	134171490	93.988884	93.06333	72.80314	19279	1233	63	141	892	5077
chr10	42754040	42775016	134758134	+	chr10_RagTag	42485732	42504686	134171490	93.82967	93.5791	70.84963	16119	1060	28	18	3797	1775
chr11	51306952	51519642	135127769	+	chr11_RagTag	55661237	55877354	136838782	98.19153	98.15691	96.61286	208820	3846	21	54	24	3451
chr11	51306952	51519642	135127769	+	chr11_RagTag	55377345	55595175	136838782	98.170006	98.13955	95.84286	208786	3892	9	57	12	5152
chr11	51306952	51519642	135127769	+	chr11_RagTag	55229457	55448976	136838782	98.14923	98.112785	95.076546	208732	3936	19	60	22	6851
chr11	51306954	51519642	135127769	+	chr11_RagTag	55604291	55824653	136838782	98.152466	98.114174	94.7116	208733	3929	23	60	26	7700
chr11	51306952	51519642	135127769	+	chr11_RagTag	55481040	55696322	136838782	98.12768	98.09677	96.93444	208695	3982	10	57	13	2605
chr11	51306954	51519642	135127769	+	chr11_RagTag	55717333	55933450	136838782	98.11393	98.07887	96.53559	208653	4011	21	55	24	3453
chr11	51306952	51519642	135127769	+	chr11_RagTag	55802317	56025075	136838782	98.0242	97.98964	93.57917	208471	4202	12	63	17	10085
chr11	51306952	51519642	135127769	+	chr11_RagTag	51169641	51390629	136838782	97.963356	97.90764	94.21096	208275	4330	60	61	85	8383
chr11	51306952	51519642	135127769	+	chr11_RagTag	51230803	51450140	136838782	97.96688	97.90196	94.94435	208306	4323	58	83	61	6708
chr11	51306952	51519642	135127769	+	chr11_RagTag	55920464	56141513	136838782	97.91832	97.8815	94.1938	208238	4427	20	60	25	8384
chr11	51306952	51519642	135127769	+	chr11_RagTag	51689575	51911651	136838782	97.8638	97.82608	93.70776	208124	4543	19	63	23	9409
chr11	51306952	51519642	135127769	+	chr11_RagTag	51515337	51740809	136838782	97.868515	97.83126	92.30264	208136	4533	16	65	21	12803
chr11	51306952	51519642	135127769	+	chr11_RagTag	51777128	52002580	136838782	97.8759	97.8322	92.305984	208138	4517	31	64	35	12797
chr11	51306952	51519642	135127769	+	chr11_RagTag	51448204	51673666	136838782	97.86607	97.8256	92.296844	208122	4538	20	68	30	12802
chr11	51306952	51519642	135127769	+	chr11_RagTag	51885919	52111386	136838782	97.83405	97.78853	92.260376	208049	4606	31	68	35	12812
chr11	50330296	50502464	135127769	-	chr11_RagTag	50157712	50329769	136838782	99.81894	99.763756	99.41321	171451	311	57	38	406	295
chr11	51331926	51519642	135127769	+	chr11_RagTag	55178824	55366532	136838782	97.9996	97.96463	97.948456	183909	3754	23	44	53	45
chr11	52279795	52297049	135127769	+	chr11_RagTag	52968138	52986381	136838782	98.156204	98.08227	92.76164	16929	318	7	6	7	996
chr11	52282816	52299348	135127769	+	chr11_RagTag	53489464	53506655	136838782	98.2816	98.22811	94.458015	16243	284	5	4	5	664
chr11	54395057	54407537	135127769	+	chr11_RagTag	54432970	54445442	136838782	98.26812	98.20513	98.20513	12256	216	8	0	8	0
chr12	36920765	36968579	133324548	+	chr12_RagTag	37487012	37550744	133855244	97.5552	97.37161	72.9753	46567	1167	23	67	80	15998
chr12	36920775	36968562	133324548	+	chr12_RagTag	36869832	36913988	133855244	97.82253	97.739204	87.45468	42454	945	12	25	4388	757
chr12	36533922	36569407	133324548	+	chr12_RagTag	36489506	36523659	133855244	98.61785	98.57409	92.94561	33321	467	3	12	1697	365
chr12	36534026	36569417	133324548	+	chr12_RagTag	37609091	37652635	133855244	96.77638	96.667046	78.54766	34224	1140	12	28	27	8180
chr12	36534043	36569417	133324548	+	chr12_RagTag	37638980	37677780	133855244	95.87177	95.769615	84.22226	33256	1432	9	28	686	4112
chr12	36285609	36313905	133324548	+	chr12_RagTag	36243486	36267361	133855244	97.55668	97.43418	82.225365	23278	583	16	14	4435	14
chr12	36338593	36356184	133324548	+	chr12_RagTag	36293078	36310680	133855244	98.84684	98.77674	91.42373	16715	195	3	9	681	692
chr12	36286288	36309717	133324548	+	chr12_RagTag	35561659	35577616	133855244	98.257164	98.15256	66.8786	15673	278	11	6	7478	6
chr12	36535197	36550663	133324548	+	chr12_RagTag	35862652	35878127	133855244	98.40942	98.37761	98.35218	15220	246	0	5	0	9
chr12	36338583	36356236	133324548	+	chr12_RagTag	37542656	37565745	133855244	96.263535	96.110954	73.48193	16978	659	7	21	16	5452
chr12	36339502	36355799	133324548	+	chr12_RagTag	34768692	34783641	133855244	98.63426	98.555084	90.336624	14733	204	4	8	1360	12
chr12	36220129	36237122	133324548	+	chr12_RagTag	37555969	37575344	133855244	96.57575	96.413574	81.51303	16076	570	8	20	347	2729
chr12	36220031	36237065	133324548	+	chr12_RagTag	36182646	36198998	133855244	95.83231	95.72101	91.8632	15659	681	7	12	694	12
chr12	36338593	36356236	133324548	+	chr12_RagTag	37674797	37691781	133855244	93.68477	93.53585	89.925285	15888	1071	6	21	684	25
chr12	36179931	36191913	133324548	+	chr12_RagTag	36144582	36157243	133855244	98.74812	98.73988	93.45233	11832	150	0	1	0	679
chr21	7141304	7389013	45090682	+	chr13_RagTag	3492708	3740570	106614638	99.977776	99.94144	99.75651	247456	55	35	55	198	351
chr14	8363999	8477176	101161492	-	chr13_RagTag	4540158	4655347	106614638	98.61796	98.45967	95.899086	111031	1556	86	95	590	2602
chr13	14691527	14841386	113566686	+	chr13_RagTag	7914022	8025959	106614638	97.66918	97.59682	72.9516	109326	2609	81	2	37924	2
chr21	6672555	6765827	45090682	+	chr13_RagTag	3029412	3122664	106614638	99.96129	99.89577	99.40549	92966	36	28	33	270	250
chr21	7693038	7780942	45090682	+	chr13_RagTag	4044638	4132522	106614638	99.982925	99.966995	99.89197	87839	15	8	6	50	30
chr13	16924114	16983181	113566686	+	chr13_RagTag	10146865	10226163	106614638	98.7301	98.664955	73.52626	58310	750	7	32	7	20238
chr13	17181249	17238290	113566686	+	chr13_RagTag	10414901	10492130	106614638	98.124855	98.045746	72.40393	55940	1069	10	36	32	20220
chr13	17181250	17238116	113566686	+	chr13_RagTag	10292016	10358231	106614638	98.24428	98.17282	82.906624	55341	989	12	29	536	9885
chr13	16924755	16983189	113566686	+	chr13_RagTag	9515213	9570742	106614638	97.662926	97.56683	84.31216	51567	1234	28	24	5633	2728
chr13	17181249	17237033	113566686	+	chr13_RagTag	8070269	8122158	106614638	97.62629	97.50252	83.46656	48449	1178	31	32	6157	2262
chr21	6792397	6835384	45090682	+	chr13_RagTag	3148456	3191493	106614638	99.99534	99.93243	99.41582	42885	2	18	9	100	150
chr13	17115276	17161633	113566686	+	chr13_RagTag	10235884	10291937	106614638	98.58589	98.512	78.28875	44688	641	10	24	1028	10724
chr13	17181249	17224180	113566686	+	chr13_RagTag	10324642	10377615	106614638	98.656166	98.58876	78.23437	41846	570	6	23	515	10557
chr13	17115288	17161508	113566686	+	chr13_RagTag	9711473	9762632	106614638	97.694824	97.59942	80.48922	42974	1014	15	28	2232	7171
chr13	17181266	17223802	113566686	+	chr13_RagTag	9789030	9842283	106614638	98.12029	98.02307	77.74971	41551	796	12	30	189	10906
chr13	9433224	9477322	113566686	+	chr13_RagTag	77567	123079	106614638	96.905655	96.734924	91.94467	42278	1350	39	38	470	1884
chr21	6668546	6706387	45090682	+	chr13_RagTag	2996821	3038753	106614638	98.72507	98.44006	88.23711	37169	480	27	82	192	4283
chr13	16644926	16670814	113566686	+	chr13_RagTag	9804324	9841815	106614638	98.57806	98.50193	68.03381	25512	368	5	15	8	11611
chr13	16670814	16679341	113566686	+	chr13_RagTag	9861193	9871755	106614638	98.56791	98.47543	79.44182	8397	122	2	6	8	2043
chr13	16551989	16579276	113566686	+	chr13_RagTag	9117082	9148780	106614638	98.14932	98.040535	73.38153	24767	467	13	15	2053	6464
chr22	499582	526474	51324926	+	chr13_RagTag	412540	440033	106614638	96.626076	96.4806	92.009476	25632	895	23	17	365	966
chr13	17139081	17161612	113566686	+	chr13_RagTag	10377987	10414122	106614638	97.81576	97.71598	60.964	22033	492	2	21	6	13610
chr13	17257865	17272391	113566686	+	chr13_RagTag	9946890	9968399	106614638	98.326904	98.245735	66.38929	14281	243	1	11	2	6985
chr13	17272391	17278066	113566686	+	chr13_RagTag	9999515	10007232	106614638	98.88987	98.82021	72.72256	5612	63	0	4	0	2042
chr13	17278066	17279420	113566686	+	chr13_RagTag	10047351	10048707	106614638	98.89217	98.81919	98.746315	1339	15	0	1	0	2
chr13	15351617	15376766	113566686	+	chr13_RagTag	7864504	7886321	106614638	97.66205	97.59941	84.70102	21304	510	11	3	3335	3
chr13	5837	45957	113566686	+	chr13_RagTag	974925	1022550	106614638	92.75922	91.86428	66.20249	33897	2646	136	220	3577	11082
chr13	17115276	17142771	113566686	+	chr13_RagTag	8027863	8050095	106614638	97.0328	96.87457	77.24843	21387	654	20	16	5454	191
chr13	17480111	17501406	113566686	+	chr13_RagTag	10510118	10532246	106614638	97.16949	97.061104	87.68072	20014	583	9	14	698	1531
chr13	16850362	16869359	113566686	+	chr13_RagTag	9435539	9456927	106614638	98.31979	98.221436	78.85413	17672	302	5	13	1023	3414
chr13	3312	38844	113566686	+	chr13_RagTag	831677	863548	106614638	93.75329	92.89266	68.66197	26715	1780	142	122	7037	3376
chr14	5262641	5281492	101161492	-	chr13_RagTag	2520166	2540263	106614638	96.931305	96.85363	89.566765	18131	574	9	6	146	1392
chr13	17143127	17161508	113566686	+	chr13_RagTag	8050318	8070066	106614638	98.10223	97.976746	80.4353	16852	326	8	14	1203	2570
chr21	59421	75439	45090682	+	chr13_RagTag	51555	67518	106614638	99.10356	99.04147	98.62749	15809	143	6	4	66	11
chr13	17257836	17278294	113566686	+	chr13_RagTag	10517967	10543593	106614638	94.876335	94.62997	67.78898	18221	984	29	21	1253	6421
chr13	17223838	17238223	113566686	+	chr13_RagTag	9861017	9880835	106614638	98.51213	98.44369	71.488396	14169	214	1	9	2	5435
chr13	16492456	16510804	113566686	+	chr13_RagTag	9062648	9077429	106614638	97.9491	97.836525	78.839554	14471	303	11	6	3574	7
chr13	16647034	16663023	113566686	+	chr13_RagTag	9212029	9228524	106614638	98.0555	97.95382	78.57816	14170	281	8	7	1538	2044
chr13	16664816	16679341	113566686	+	chr13_RagTag	9230997	9249092	106614638	98.5227	98.43839	74.18852	13805	207	4	8	513	4083
chr13	29182	45169	113566686	+	chr13_RagTag	1019324	1040267	106614638	96.13632	95.47422	66.80435	14556	585	39	66	846	5802
chr15	966964	1000066	99753195	+	chr13_RagTag	2357562	2385023	106614638	88.95396	88.64998	66.7129	23088	2867	51	38	7147	1506
chr13	15902673	15915192	113566686	+	chr13_RagTag	8459289	8471632	106614638	97.58943	97.489075	86.149185	11376	281	8	4	862	686
chr13	16492457	16509188	113566686	+	chr13_RagTag	9664897	9676017	106614638	98.31774	98.24703	65.306244	10929	187	5	3	5615	4
chr14	13483003	13542897	101161492	-	chr14_RagTag	8160605	8220500	96547909	99.97662	99.96828	99.94491	59871	14	3	2	9	10
chr22	14864633	14892041	51324926	+	chr14_RagTag	7031756	7059166	96547909	98.52598	98.51879	98.51879	27004	404	0	2	0	2
chr14	12669447	12703780	101161492	+	chr14_RagTag	7361033	7393016	96547909	95.97807	95.84298	89.095985	30641	1284	17	28	2408	58
chr21	7684647	7720998	45090682	+	chr14_RagTag	3480023	3519606	96547909	94.0361	93.18136	76.74113	32087	2035	136	177	2229	5461
chr14	5266080	5281498	101161492	-	chr14_RagTag	2834312	2850960	96547909	99.77948	99.76654	92.40749	15384	34	0	2	0	1230
chr14	12681808	12695431	101161492	+	chr14_RagTag	7118027	7131667	96547909	97.47486	97.38907	97.35337	13279	344	0	12	0	17
chr14	3707691	3724726	101161492	+	chr14_RagTag	952027	983472	96547909	95.66146	94.85082	50.95634	16118	731	24	120	186	14596
chr22	15322919	15336557	51324926	+	chr14_RagTag	6021930	6034884	96547909	97.00386	96.951454	92.083275	12562	388	3	4	688	4
chr14	4863002	4876691	101161492	+	chr14_RagTag	2440395	2455351	96547909	97.28063	96.84888	86.21757	13093	366	25	35	230	1497
chr15	28229567	28323226	99753195	-	chr15_RagTag	21848706	21942514	93310282	99.80126	99.752235	99.49615	93404	186	26	20	69	218
chr15	13652162	13751487	99753195	+	chr15_RagTag	4749510	4859253	93310282	98.170044	97.98774	87.22551	96563	1800	84	99	962	11380
chr15	13652162	13751570	99753195	+	chr15_RagTag	4718170	4824493	93310282	98.02944	97.82647	87.241745	94967	1909	93	108	2532	9447
chr15	82127463	82169528	99753195	-	chr15_RagTag	75757905	75799945	93310282	99.783516	99.75978	99.7005	41944	91	6	4	30	5
chr13	9433224	9477322	113566686	-	chr15_RagTag	2447056	2491794	93310282	96.92368	96.74318	90.41993	41557	1319	42	38	1222	1862
chr13	9433224	9477322	113566686	+	chr15_RagTag	434307	479055	93310282	96.92778	96.74498	90.37148	41551	1317	43	38	1230	1880
chr21	84121	114480	45090682	+	chr15_RagTag	404553	434310	93310282	97.47953	97.37699	93.545654	28697	742	23	8	920	318
chr15	6707305	6735071	99753195	+	chr15_RagTag	4395798	4423749	93310282	98.31191	98.176476	96.130775	27081	465	10	28	220	405
chr15	17658618	17686011	99753195	+	chr15_RagTag	10551230	10583757	93310282	97.52117	97.410934	82.12309	26713	679	1	30	1	5135
chr15	17658618	17686011	99753195	+	chr15_RagTag	10531454	10563301	93310282	97.433556	97.32342	83.80118	26689	703	1	30	1	4455
chr15	17658702	17686011	99753195	+	chr15_RagTag	10561542	10593985	93310282	97.46594	97.35187	82.03674	26616	692	1	31	1	5135
chr15	17658618	17686011	99753195	+	chr15_RagTag	10702720	10733882	93310282	97.39321	97.283104	85.59602	26676	714	2	29	3	3772
chr15	17658618	17686011	99753195	+	chr15_RagTag	10509121	10540968	93310282	97.408005	97.29434	83.7792	26682	710	1	31	1	4455
chr15	17658618	17686011	99753195	+	chr15_RagTag	10346994	10379519	93310282	97.44414	97.30912	82.04119	26688	700	5	33	5	5137
chr15	17658702	17686011	99753195	+	chr15_RagTag	10498460	10531420	93310282	97.41834	97.31143	80.71053	26603	705	1	29	1	5652
chr15	17658702	17686011	99753195	+	chr15_RagTag	11112921	11145364	93310282	97.42566	97.31163	82.00284	26605	703	1	31	1	5135
chr15	17658618	17686011	99753195	+	chr15_RagTag	10822663	10854610	93310282	97.39837	97.2809	83.152664	26618	711	4	29	64	4618
chr15	17658702	17686011	99753195	+	chr15_RagTag	10574327	10606769	93310282	97.39993	97.28593	81.97818	26597	710	2	30	2	5135
chr15	17658702	17686011	99753195	+	chr15_RagTag	11101496	11132579	93310282	97.35975	97.25291	85.53275	26587	721	1	29	1	3775
chr15	17658702	17686011	99753195	+	chr15_RagTag	11090071	11122351	93310282	97.3451	97.24184	82.34875	26583	725	1	28	1	4972
chr15	17658702	17686011	99753195	+	chr15_RagTag	10669564	10700809	93310282	97.35609	97.24925	85.08609	26586	722	1	29	1	3937
chr15	17658702	17686011	99753195	+	chr15_RagTag	10488232	10521192	93310282	97.3744	97.25331	80.67413	26591	717	1	33	1	5652
chr15	17658702	17686011	99753195	+	chr15_RagTag	10334976	10366735	93310282	97.37392	97.242134	83.69589	26586	717	6	31	6	4456
chr15	17658702	17686011	99753195	+	chr15_RagTag	10415437	10447202	93310282	97.32679	97.219986	83.668076	26578	730	1	29	1	4457
chr15	17658702	17686011	99753195	+	chr15_RagTag	10425666	10456750	93310282	97.31214	97.20535	85.488174	26574	734	1	29	1	3776
chr15	17658702	17686011	99753195	+	chr15_RagTag	10367533	10399975	93310282	97.36322	97.23858	81.94175	26586	720	3	32	3	5136
chr15	17658702	17686011	99753195	+	chr15_RagTag	10405207	10436974	93310282	97.34144	97.223946	83.6754	26582	726	1	32	1	4459
chr15	17658702	17686011	99753195	+	chr15_RagTag	10926951	10958033	93310282	97.30838	97.19804	85.4845	26572	735	2	29	2	3775
chr15	17658702	17686011	99753195	+	chr15_RagTag	10650985	10682231	93310282	97.30482	97.19448	85.03857	26572	736	1	30	1	3938
