#reference_name	reference_start	reference_end	reference_length	strand	query_name	query_start	query_end	query_length	perID_by_matches	perID_by_events	perID_by_all	matches	mismatches	deletion_events	insertion_events	deletions	insertions
chr1	16000000	16143940	248387328	+	chr1	16558314	16681767	248956422	98.97563	98.88577	81.86931	119810	1240	59	51	22890	2403
chr1	16361182	16500000	248387328	+	chr1	16645631	16778785	248956422	99.545944	99.49516	92.861916	130666	596	36	31	7556	1892
chr1	16659572	17000000	248387328	+	chr1	16849163	17188692	248956422	99.8185	99.7841	99.47587	338778	616	57	60	1034	135
chr1	16500000	16520363	248387328	+	chr1	16778785	16799163	248956422	99.72471	99.6806	99.44605	20286	56	6	3	21	36
chr1	17000000	17500000	248387328	+	chr1	17188692	17686018	248956422	99.89248	99.86533	99.08884	496115	534	63	72	3351	677
chr1	17500000	18000000	248387328	+	chr1	17686018	18179866	248956422	99.86487	99.835335	98.53297	492921	667	78	68	6412	260
chr1	18000000	18500000	248387328	+	chr1	18179866	18679931	248956422	99.879906	99.85672	99.70608	498997	600	53	63	403	468
chr1	18500000	19000000	248387328	+	chr1	18679931	19176493	248956422	99.857834	99.82664	98.90964	495199	705	76	79	4096	658
chr1	19000000	19500000	248387328	+	chr1	19176493	19676624	248956422	99.90176	99.867584	99.78096	499272	491	84	87	237	368
chr1	19500000	20000000	248387328	+	chr1	19676624	20176354	248956422	99.91012	99.88952	99.77469	499077	449	51	52	474	204
chr1	20000000	20500000	248387328	+	chr1	20176354	20673809	248956422	99.89721	99.86888	99.2553	496609	511	70	71	2880	335
chr1	20500000	21000000	248387328	+	chr1	20673809	21173320	248956422	99.9393	99.90848	99.70979	498878	303	84	70	819	330
chr1	21000000	21500000	248387328	+	chr1	21173320	21676043	248956422	99.87686	99.83842	98.792496	498011	614	99	93	1375	4098
chr1	21500000	22000000	248387328	+	chr1	21676043	22176230	248956422	99.86311	99.82256	99.70449	499012	684	109	94	304	491
chr1	22000000	22500000	248387328	+	chr1	22176230	22675088	248956422	99.91514	99.891685	99.5218	498021	423	50	67	1556	414
chr1	22500000	23000000	248387328	+	chr1	22675088	23174342	248956422	99.88514	99.85312	99.58771	498309	573	75	85	1118	372
chr1	23000000	23500000	248387328	+	chr1	23174342	23665073	248956422	99.91275	99.87345	97.979034	490097	428	102	91	9475	206
chr1	23500000	24000000	248387328	+	chr1	23665073	24162277	248956422	99.82941	99.775955	98.9948	495662	847	144	122	3491	695
chr1	24000000	24500000	248387328	+	chr1	24162277	24661571	248956422	99.88257	99.84855	99.62462	498415	586	88	82	999	293
chr1	24500000	25000000	248387328	+	chr1	24661571	25163756	248956422	99.92022	99.89579	99.04095	498480	398	57	65	1122	3307
chr1	25000000	25500000	248387328	+	chr1	25163756	25662659	248956422	99.92421	99.906784	99.643906	498372	378	38	49	1250	153
chr1	25500000	26000000	248387328	+	chr1	25662659	26162570	248956422	99.92035	99.89456	99.811485	499285	398	58	71	317	228
chr1	26000000	26479592	248387328	+	chr1	26162570	26641622	248956422	99.90287	99.86615	99.6539	478259	465	97	79	868	328
chr1	26484401	26500000	248387328	+	chr1	26646431	26662041	248956422	99.85251	99.8077	99.718216	15571	23	2	5	5	16
chr1	26500000	27000000	248387328	+	chr1	26662041	27158840	248956422	99.96436	99.94484	99.26024	496461	177	54	43	3362	161
chr1	27000000	27500000	248387328	+	chr1	27158840	27658689	248956422	99.935555	99.90656	99.834656	499350	322	76	69	328	177
chr1	27500000	28000000	248387328	+	chr1	27658689	28158169	248956422	99.94704	99.92799	99.43794	498200	264	49	46	1536	1016
chr1	28000000	28500000	248387328	+	chr1	28158169	28658028	248956422	99.989395	99.98139	99.950806	499780	53	26	14	167	26
chr1	28500000	29000000	248387328	+	chr1	28658028	29157344	248956422	99.93007	99.89504	99.691154	498711	349	88	87	940	256
chr1	29396116	29500000	248387328	+	chr1	29553837	29657721	248956422	99.92201	99.9047	99.88162	103782	81	5	13	21	21
chr1	29000000	29394901	248387328	+	chr1	29157344	29552233	248956422	99.93591	99.92402	99.88582	394543	253	25	22	105	93
chr1	29500000	30000000	248387328	+	chr1	29657721	30156670	248956422	99.86359	99.84156	99.47388	497818	680	62	48	1502	451
chr1	30000000	30500000	248387328	+	chr1	30156670	30651284	248956422	99.85313	99.83475	98.65642	493583	726	49	42	5691	305
chr1	30500000	31000000	248387328	+	chr1	30651284	31147854	248956422	99.90361	99.86837	98.95339	495426	478	87	88	4096	666
chr1	31000000	31500000	248387328	+	chr1	31147854	31642351	248956422	99.87658	99.84203	98.67131	493620	610	94	77	5770	267
chr1	31500000	32000000	248387328	+	chr1	31642351	32142103	248956422	99.97818	99.96258	99.85865	499468	109	32	46	423	175
chr1	32000000	32500000	248387328	+	chr1	32142103	32641215	248956422	99.98878	99.97836	99.79042	499004	56	32	20	940	52
chr1	32500000	33000000	248387328	+	chr1	32641215	33140115	248956422	99.93543	99.908585	99.631355	498367	322	73	61	1311	211
chr1	33000000	33500000	248387328	+	chr1	33140115	33638407	248956422	99.934555	99.913895	99.53134	497811	326	48	55	1863	155
chr1	33500000	34000000	248387328	+	chr1	33638407	34138279	248956422	99.89991	99.876915	99.74416	499046	500	55	60	454	326
chr1	34000000	34500000	248387328	+	chr1	34138279	34637366	248956422	99.88275	99.863335	99.63931	498349	585	52	45	1066	153
chr1	34500000	35000000	248387328	+	chr1	34637366	35137312	248956422	99.95117	99.93438	99.85646	499492	244	47	37	264	210
chr1	35000000	35500000	248387328	+	chr1	35137312	35636976	248956422	99.97898	99.96397	99.85024	499405	105	35	40	490	154
chr1	35500000	36000000	248387328	+	chr1	35636976	36137121	248956422	99.94898	99.924194	99.864075	499605	255	51	73	140	285
chr1	36000000	36500000	248387328	+	chr1	36137121	36637138	248956422	99.902504	99.87151	99.69911	499012	487	76	79	501	518
chr1	36500000	37000000	248387328	+	chr1	36637138	37135928	248956422	99.9011	99.88126	99.53249	497979	493	41	58	1528	318
chr1	37000000	37500000	248387328	+	chr1	37135928	37635254	248956422	99.90342	99.876396	99.65819	498567	482	65	70	951	277
chr1	37500000	38000000	248387328	+	chr1	37635254	38132804	248956422	99.92054	99.89161	99.26242	496732	395	65	79	2873	423
chr1	38000000	38500000	248387328	+	chr1	38132804	38632804	248956422	99.90517	99.88098	99.826866	499330	474	61	60	196	196
chr1	38500000	39000000	248387328	+	chr1	38632804	39132611	248956422	99.90031	99.86692	99.748344	499025	498	86	81	477	284
chr1	39000000	39500000	248387328	+	chr1	39132611	39631580	248956422	99.93965	99.915215	99.65813	498479	301	69	53	1220	189
chr1	39500000	40000000	248387328	+	chr1	39631580	40130537	248956422	99.91939	99.89595	99.60441	498288	402	65	52	1310	267
chr1	40000000	40500000	248387328	+	chr1	40130537	40630821	248956422	99.905334	99.86856	99.71017	499180	473	90	94	347	631
chr1	40500000	41000000	248387328	+	chr1	40630821	41130551	248956422	99.91913	99.891335	99.79247	499144	404	75	64	452	182
chr1	41000000	41500000	248387328	+	chr1	41130551	41629364	248956422	99.91295	99.89251	99.57322	498122	434	58	44	1444	257
chr1	41500000	42000000	248387328	+	chr1	41629364	42129364	248956422	99.947784	99.93858	99.88104	499572	261	23	23	167	167
chr1	42000000	42500000	248387328	+	chr1	42129364	42629503	248956422	99.94154	99.92114	99.72972	499247	292	51	51	461	600
chr1	42500000	43000000	248387328	+	chr1	42629503	43129520	248956422	99.95719	99.942795	99.91822	499697	214	33	39	89	106
chr1	43464800	43500000	248387328	+	chr1	43594283	43629498	248956422	99.86363	99.85228	99.80975	35150	48	2	2	2	17
chr1	43000000	43463857	248387328	+	chr1	43129520	43593625	248956422	99.924934	99.9036	99.766556	463265	348	57	42	244	492
chr1	43500000	44000000	248387328	+	chr1	43629498	44129048	248956422	99.88577	99.84296	99.58205	498444	570	108	106	986	536
chr1	44000000	44500000	248387328	+	chr1	44129048	44629076	248956422	99.91495	99.89116	99.78635	499267	425	60	59	308	336
chr1	44500000	45000000	248387328	+	chr1	44629076	45128443	248956422	99.897804	99.85578	99.63804	498523	510	109	101	967	334
chr1	45000000	45500000	248387328	+	chr1	45128443	45627652	248956422	99.93808	99.91025	99.696526	498691	309	67	72	1000	209
chr1	45500000	46000000	248387328	+	chr1	45627652	46122762	248956422	99.93171	99.90265	98.896324	494626	338	75	69	5036	146
chr1	46000000	46500000	248387328	+	chr1	46122762	46622774	248956422	99.95578	99.937584	99.86986	499570	221	41	50	209	221
chr1	46500000	47000000	248387328	+	chr1	46622774	47122556	248956422	99.87371	99.85013	99.77706	499018	631	61	57	351	133
chr1	47000000	47500000	248387328	+	chr1	47122556	47621483	248956422	99.89452	99.86389	99.59118	498178	526	80	73	1296	223
chr1	47500000	48000000	248387328	+	chr1	47621483	48121155	248956422	99.93392	99.91652	99.77411	499106	330	40	47	564	236
chr1	48000000	48500000	248387328	+	chr1	48121155	48621207	248956422	99.90375	99.882355	99.77715	499228	481	47	60	291	343
chr1	48500000	49000000	248387328	+	chr1	48621207	49121272	248956422	99.91718	99.9034	99.86345	499484	414	29	40	102	167
chr1	49000000	49500000	248387328	+	chr1	49121272	49621332	248956422	99.9822	99.9752	99.95141	499864	89	16	19	47	107
chr1	49500000	50000000	248387328	+	chr1	49621332	50121053	248956422	99.98379	99.974785	99.88842	499541	81	21	24	378	99
chr1	50000000	50500000	248387328	+	chr1	50121053	50620068	248956422	99.93846	99.92264	99.688484	498575	307	46	33	1118	133
chr1	50500000	51000000	248387328	+	chr1	50620068	51120099	248956422	99.9844	99.9756	99.94861	499848	78	26	18	74	105
chr1	51000000	51500000	248387328	+	chr1	51120099	51620076	248956422	99.97039	99.9538	99.92702	499732	148	43	40	120	97
chr1	51500000	52000000	248387328	+	chr1	51620076	52118506	248956422	99.935776	99.9061	99.544975	497917	320	77	71	1763	193
chr1	52000000	52500000	248387328	+	chr1	52118506	52618533	248956422	99.9696	99.9536	99.935814	499777	152	44	36	71	98
chr1	52500000	53000000	248387328	+	chr1	52618533	53118581	248956422	99.91133	99.88074	99.742035	499157	443	72	81	400	448
chr1	53000000	53500000	248387328	+	chr1	53118581	53617493	248956422	99.91757	99.89834	99.58763	498219	411	58	38	1370	282
chr1	53500000	54000000	248387328	+	chr1	53617493	54117097	248956422	99.955154	99.94195	99.841225	499293	224	34	32	483	87
chr1	54000000	54500000	248387328	+	chr1	54117097	54616112	248956422	99.886284	99.84523	99.52161	498027	567	99	106	1406	421
chr1	54500000	55000000	248387328	+	chr1	54616112	55119117	248956422	99.86051	99.8315	98.85466	498268	696	69	76	1036	4041
chr1	55000000	55500000	248387328	+	chr1	55119117	55617502	248956422	99.88938	99.86592	99.4571	497559	551	55	62	1890	275
chr1	55500000	56000000	248387328	+	chr1	55617502	56116992	248956422	99.92445	99.91044	99.63694	498648	377	43	27	975	465
chr1	56000000	56500000	248387328	+	chr1	56116992	56621134	248956422	99.86932	99.84056	98.93918	499069	653	70	74	278	4420
chr1	56500000	57000000	248387328	+	chr1	56621134	57121083	248956422	99.87648	99.85449	99.69027	498891	617	64	46	492	441
chr1	57000000	57500000	248387328	+	chr1	57121083	57621227	248956422	99.90316	99.88138	99.796936	499322	484	59	50	194	338
chr1	57500000	58000000	248387328	+	chr1	57621227	58121150	248956422	99.92617	99.910576	99.86203	499432	369	46	32	199	122
chr1	58000000	58500000	248387328	+	chr1	58121150	58622031	248956422	99.908966	99.89138	99.65952	499360	455	44	44	185	1066
chr1	58500000	59000000	248387328	+	chr1	58622031	59121632	248956422	99.91326	99.89005	99.67386	498768	433	58	58	799	400
chr1	59000000	59500000	248387328	+	chr1	59121632	59621546	248956422	99.94918	99.934586	99.89602	499570	254	43	30	176	90
chr1	59500000	60000000	248387328	+	chr1	59621546	60121177	248956422	99.94855	99.93314	99.82404	499247	257	38	39	496	127
chr1	60000000	60500000	248387328	+	chr1	60121177	60621180	248956422	99.89576	99.874374	99.81128	499269	521	57	50	210	213
chr1	60500000	61000000	248387328	+	chr1	60621180	61121213	248956422	99.93258	99.91179	99.86445	499509	337	46	58	154	187
chr1	61000000	61500000	248387328	+	chr1	61121213	61621125	248956422	99.925964	99.902374	99.83806	499366	370	60	58	264	176
chr1	61500000	62000000	248387328	+	chr1	61621125	62121522	248956422	99.89714	99.86037	99.70181	499195	514	100	84	291	688
chr1	62000000	62500000	248387328	+	chr1	62121522	62621454	248956422	99.87788	99.8385	99.691864	498890	610	92	105	500	432
chr1	62500000	63000000	248387328	+	chr1	62621454	63121523	248956422	99.91191	99.891716	99.70453	499075	440	49	52	485	554
chr1	63000000	63500000	248387328	+	chr1	63121523	63624211	248956422	99.93877	99.91937	99.29894	499428	306	47	50	266	2954
chr1	63500000	64000000	248387328	+	chr1	63624211	64124268	248956422	99.89976	99.87598	99.80331	499286	501	57	62	213	270
chr1	64000000	64500000	248387328	+	chr1	64124268	64621876	248956422	99.87446	99.84433	99.17651	496431	624	64	86	2945	553
chr1	64500000	65000000	248387328	+	chr1	64621876	65122018	248956422	99.92117	99.89659	99.820915	499426	394	61	62	180	322
chr1	65000000	65500000	248387328	+	chr1	65122018	65622211	248956422	99.93838	99.92319	99.83272	499524	308	38	38	168	361
chr1	65500000	66000000	248387328	+	chr1	65622211	66122537	248956422	99.86693	99.83916	99.69217	499060	665	73	66	275	601
chr1	66000000	66500000	248387328	+	chr1	66122537	66622435	248956422	99.89073	99.869545	99.78489	499138	546	44	62	316	214
chr1	66500000	67000000	248387328	+	chr1	66622435	67122484	248956422	99.89849	99.8725	99.67917	498968	507	67	63	525	574
chr1	67000000	67500000	248387328	+	chr1	67122484	67622481	248956422	99.90135	99.87278	99.80889	499274	493	77	66	233	230
chr1	67500000	68000000	248387328	+	chr1	67622481	68122576	248956422	99.89876	99.874176	99.79592	499284	506	57	66	210	305
chr1	68000000	68500000	248387328	+	chr1	68122576	68622607	248956422	99.92218	99.899994	99.85765	499465	389	50	61	146	177
chr1	68500000	69000000	248387328	+	chr1	68622607	69122467	248956422	99.93317	99.91817	99.85603	499403	334	38	37	263	123
chr1	69000000	69500000	248387328	+	chr1	69122467	69623384	248956422	99.89515	99.87496	99.61191	499224	524	52	49	252	1169
chr1	69500000	70000000	248387328	+	chr1	69623384	70121502	248956422	99.89396	99.8731	99.43783	497389	528	60	44	2083	201
chr1	70000000	70500000	248387328	+	chr1	70121502	70621807	248956422	99.931175	99.91079	99.80279	499487	344	56	46	169	474
chr1	70500000	71000000	248387328	+	chr1	70621807	71121997	248956422	99.90936	99.88718	99.78318	499326	453	56	55	221	411
chr1	71000000	71500000	248387328	+	chr1	71121997	71622232	248956422	99.92857	99.90878	99.79778	499433	357	58	41	210	445
chr1	71500000	72000000	248387328	+	chr1	71622232	72121081	248956422	99.95268	99.93786	99.68626	498522	236	40	34	1242	91
chr1	72179591	72500000	248387328	+	chr1	72346156	72666433	248956422	99.890335	99.86693	99.71213	319706	351	35	40	352	220
chr1	72000000	72179592	248387328	+	chr1	72121081	72300641	248956422	99.90582	99.87076	99.759056	179275	169	37	26	148	116
chr1	72500000	73000000	248387328	+	chr1	72666433	73158294	248956422	99.897675	99.87147	98.15667	491068	503	62	67	8429	290
chr1	73000000	73500000	248387328	+	chr1	73158294	73658481	248956422	99.91454	99.891556	99.75185	499259	427	61	54	314	501
chr1	73500000	74000000	248387328	+	chr1	73658481	74158447	248956422	99.895134	99.87096	99.781715	499175	524	61	60	301	267
chr1	74000000	74500000	248387328	+	chr1	74158447	74658631	248956422	99.89797	99.8734	99.804924	499349	510	53	70	141	325
chr1	74500000	75000000	248387328	+	chr1	74658631	75158149	248956422	99.91247	99.89366	99.71235	498821	437	43	51	742	260
chr1	75000000	75500000	248387328	+	chr1	75158149	75663340	248956422	99.9253	99.904495	98.64658	498986	373	57	47	641	5832
chr1	75500000	76000000	248387328	+	chr1	75663340	76162046	248956422	99.89067	99.86382	99.544	497940	545	80	54	1515	221
chr1	76000000	76500000	248387328	+	chr1	76162046	76662376	248956422	99.89175	99.87116	99.729706	499218	541	48	55	241	571
chr1	76500000	77000000	248387328	+	chr1	76662376	77161825	248956422	99.914474	99.89767	99.73609	498851	427	46	38	722	171
chr1	77000000	77500000	248387328	+	chr1	77161825	77661171	248956422	99.89157	99.862144	99.598526	498398	541	69	78	1061	407
chr1	77500000	78000000	248387328	+	chr1	77661171	78161208	248956422	99.94557	99.921776	99.8331	499465	272	60	59	263	300
chr1	78000000	78500000	248387328	+	chr1	78161208	78661145	248956422	99.920364	99.90758	99.85264	499401	398	31	33	201	138
chr1	78500000	79000000	248387328	+	chr1	78661145	79161512	248956422	99.88614	99.86336	99.70438	499159	569	48	66	272	639
chr1	79000000	79500000	248387328	+	chr1	79161512	79661754	248956422	99.92216	99.90396	99.757256	499319	389	47	44	292	534
chr1	79500000	80000000	248387328	+	chr1	79661754	80162353	248956422	99.868576	99.84418	99.41428	498503	656	60	62	841	1440
chr1	80000000	80500000	248387328	+	chr1	80162353	80662485	248956422	99.92617	99.906784	99.82352	499440	369	52	45	191	323
chr1	80500000	81000000	248387328	+	chr1	80662485	81162106	248956422	99.94254	99.926544	99.826836	499234	287	41	39	479	100
chr1	81000000	81500000	248387328	+	chr1	81162106	81662434	248956422	99.869736	99.83917	99.70933	499111	651	84	69	238	566
chr1	81500000	82000000	248387328	+	chr1	81662434	82162380	248956422	99.90875	99.88317	99.81807	499290	456	51	77	254	200
chr1	82000000	82500000	248387328	+	chr1	82162380	82659600	248956422	99.926125	99.91043	99.187744	496394	367	39	39	3239	459
chr1	82500000	83000000	248387328	+	chr1	82659600	83159695	248956422	99.92697	99.90698	99.826904	499432	365	48	52	203	298
chr1	83000000	83500000	248387328	+	chr1	83159695	83659708	248956422	99.885574	99.866394	99.83784	499315	572	54	42	113	126
chr1	83500000	84000000	248387328	+	chr1	83659708	84159546	248956422	99.952774	99.94177	99.87803	499496	236	27	28	268	106
chr1	84000000	84500000	248387328	+	chr1	84159546	84659602	248956422	99.91818	99.899796	99.85585	499463	409	35	57	128	184
chr1	84500000	85000000	248387328	+	chr1	84659602	85158876	248956422	99.886375	99.854164	99.639984	498453	567	79	82	980	254
chr1	85000000	85500000	248387328	+	chr1	85158876	85659186	248956422	99.90896	99.885376	99.76165	499331	455	60	58	214	524
chr1	85500000	86000000	248387328	+	chr1	85659186	86159483	248956422	99.866325	99.83417	99.700935	499066	668	81	80	266	563
chr1	86000000	86500000	248387328	+	chr1	86159483	86659966	248956422	99.90993	99.88994	99.6576	499159	450	49	51	391	874
chr1	86500000	87000000	248387328	+	chr1	86659966	87157283	248956422	99.89939	99.86784	99.22434	496468	500	87	70	3032	349
chr1	87000000	87500000	248387328	+	chr1	87157283	87656770	248956422	99.9243	99.909096	99.77066	498981	378	42	34	641	128
chr1	87500000	88000000	248387328	+	chr1	87656770	88156790	248956422	99.914154	99.893364	99.79992	499295	429	58	46	276	296
chr1	88000000	88500000	248387328	+	chr1	88156790	88656559	248956422	99.90611	99.883316	99.76292	499057	469	56	58	474	243
chr1	88500000	89000000	248387328	+	chr1	88656559	89156626	248956422	99.922775	99.9006	99.852264	499471	386	62	49	143	210
chr1	89000000	89500000	248387328	+	chr1	89156626	89656759	248956422	99.86575	99.84438	99.77334	499164	671	53	54	165	298
chr1	89500000	90000000	248387328	+	chr1	89656759	90156756	248956422	99.95439	99.940796	99.91222	499665	228	33	35	107	104
chr1	90000000	90500000	248387328	+	chr1	90156756	90655595	248956422	99.912766	99.889725	99.60216	498207	435	67	48	1358	197
chr1	90500000	91000000	248387328	+	chr1	90655595	91155374	248956422	99.914925	99.88773	99.78249	499133	425	62	74	442	221
chr1	91000000	91500000	248387328	+	chr1	91155374	91655413	248956422	99.8484	99.819214	99.5742	498575	757	69	77	668	707
chr1	91500000	92000000	248387328	+	chr1	91655413	92155143	248956422	99.93573	99.90712	99.766335	499120	321	70	73	559	289
chr1	92000000	92500000	248387328	+	chr1	92155143	92655164	248956422	99.91936	99.88998	99.8153	499347	403	73	74	250	271
chr1	92500000	93000000	248387328	+	chr1	92655164	93154415	248956422	99.87212	99.83291	99.59406	498291	638	103	93	1071	322
chr1	93000000	93500000	248387328	+	chr1	93154415	93654267	248956422	99.92036	99.897766	99.83445	499313	398	61	52	289	141
chr1	93500000	94000000	248387328	+	chr1	93654267	94151801	248956422	99.9059	99.88662	99.34223	496888	468	46	50	2644	178
chr1	94000000	94500000	248387328	+	chr1	94151801	94651949	248956422	99.92236	99.89778	99.806145	499395	388	52	71	217	365
chr1	94500000	95000000	248387328	+	chr1	94651949	95151580	248956422	99.86843	99.841835	99.68537	498700	657	75	58	643	274
chr1	95000000	95500000	248387328	+	chr1	95151580	95651981	248956422	99.91177	99.88939	99.76826	499400	441	53	59	159	560
chr1	95500000	96000000	248387328	+	chr1	95651981	96152150	248956422	99.90838	99.888	99.831894	499435	458	41	61	107	276
chr1	96000000	96500000	248387328	+	chr1	96152150	96651882	248956422	99.89991	99.88112	99.77408	499051	500	46	48	449	181
chr1	96500000	97000000	248387328	+	chr1	96651882	97152042	248956422	99.913574	99.89279	99.8253	499427	432	42	62	141	301
chr1	97000000	97500000	248387328	+	chr1	97152042	97652127	248956422	99.92058	99.90019	99.85007	499469	397	45	57	134	219
chr1	97500000	98000000	248387328	+	chr1	97652127	98152161	248956422	99.91737	99.89999	99.841866	499415	413	48	39	172	206
chr1	98000000	98500000	248387328	+	chr1	98152161	98651861	248956422	99.887085	99.8585	99.7473	498936	564	71	72	500	200
chr1	98500000	99000000	248387328	+	chr1	98651861	99151652	248956422	99.8787	99.85312	99.759895	498992	606	68	60	402	193
chr1	99000000	99500000	248387328	+	chr1	99151652	99651798	248956422	99.921776	99.90418	99.82471	499439	391	41	47	170	316
chr1	99500000	100000000	248387328	+	chr1	99651798	100151885	248956422	99.92816	99.90857	99.80573	499378	359	51	47	263	350
chr1	100000000	100500000	248387328	+	chr1	100151885	100651618	248956422	99.86643	99.83325	99.67183	498712	667	83	83	621	354
chr1	100500000	101000000	248387328	+	chr1	100651618	101151154	248956422	99.93792	99.92391	99.77448	499049	310	34	36	641	177
chr1	101000000	101500000	248387328	+	chr1	101151154	101650743	248956422	99.87133	99.83891	99.5324	498303	642	77	85	1055	644
chr1	101500000	102000000	248387328	+	chr1	101650743	102150330	248956422	99.902466	99.87867	99.71695	498842	487	61	58	671	258
chr1	102000000	102500000	248387328	+	chr1	102150330	102651101	248956422	99.81067	99.770134	99.51728	498703	946	104	99	351	1122
chr1	102500000	103000000	248387328	+	chr1	102651101	103151145	248956422	99.85132	99.822556	99.73317	498983	743	62	82	274	318
chr1	103000000	103500000	248387328	+	chr1	103151145	103651134	248956422	99.885254	99.852264	99.63486	498794	573	78	87	633	622
chr1	103500000	103562218	248387328	+	chr1	103651134	103713352	248956422	99.956604	99.95017	99.94375	62187	27	3	1	4	4
chr1	103656484	104000000	248387328	+	chr1	103619305	103957566	248956422	99.94736	99.93613	98.336426	337941	178	18	20	5397	142
chr1	104000000	104500000	248387328	+	chr1	103957566	104457573	248956422	99.89777	99.874794	99.839645	499347	511	57	58	142	149
chr1	104500000	105000000	248387328	+	chr1	104457573	104958404	248956422	99.879265	99.85408	99.49699	498853	603	53	73	544	1375
